일시,기온,풍속,습도
2012-08-17 10:00,24.3,1.4,82.0
2012-08-17 11:00,25.8,0.9,74.0
2012-08-17 12:00,27.3,1.1,70.0
2012-08-17 13:00,28.9,0.9,64.0
2012-08-17 14:00,30.3,1.4,63.0
2012-08-17 15:00,31.2,1.5,61.0
2012-08-17 16:00,31.2,0.7,63.0
2012-08-17 17:00,31.7,1.5,61.0
2012-08-17 18:00,29.8,2.6,72.0
2012-08-17 19:00,29.0,1.4,73.0
2012-08-17 20:00,27.6,0.9,92.0
2012-08-17 21:00,26.4,0.7,95.0
2012-08-17 22:00,26.0,0.4,96.0
2012-08-17 23:00,25.5,0.5,97.0
2012-08-18 00:00,25.3,0.2,97.0
2012-08-18 01:00,25.1,0.2,97.0
2012-08-18 02:00,24.8,0.3,97.0
2012-08-18 03:00,24.6,0.4,97.0
2012-08-18 04:00,24.6,0.2,97.0
2012-08-18 05:00,24.4,0.5,97.0
2012-08-18 06:00,24.4,0.3,98.0
2012-08-18 07:00,24.5,0.0,98.0
2012-08-18 08:00,24.9,0.6,96.0
2012-08-18 09:00,25.6,0.5,90.0
2012-08-18 10:00,26.7,1.2,86.0
2012-08-18 11:00,27.7,0.8,79.0
2012-08-18 12:00,27.9,0.9,82.0
2012-08-18 13:00,28.0,0.6,85.0
2012-08-18 14:00,28.1,0.7,83.0
2012-08-18 15:00,28.0,0.2,85.0
2012-08-18 16:00,27.9,1.1,88.0
2012-08-18 17:00,27.8,0.9,88.0
2012-08-18 18:00,27.8,0.3,90.0
2012-08-18 19:00,27.5,1.2,84.0
2012-08-18 20:00,27.1,1.1,90.0
2012-08-18 21:00,26.5,0.1,95.0
2012-08-18 22:00,26.1,0.4,96.0
2012-08-18 23:00,25.9,0.9,96.0
2012-08-19 00:00,25.6,0.1,97.0
2012-08-19 01:00,25.4,0.7,97.0
2012-08-19 02:00,26.3,1.8,83.0
2012-08-19 03:00,26.4,2.2,85.0
2012-08-19 04:00,26.2,2.0,87.0
2012-08-19 05:00,26.0,1.3,85.0
2012-08-19 06:00,25.4,0.9,94.0
2012-08-19 07:00,25.3,0.1,96.0
2012-08-19 08:00,26.0,0.5,92.0
2012-08-19 09:00,26.6,0.2,88.0
2012-08-19 10:00,27.7,2.5,78.0
2012-08-19 11:00,28.1,3.0,78.0
2012-08-19 12:00,28.7,2.6,77.0
2012-08-19 13:00,30.0,3.0,69.0
2012-08-19 14:00,30.7,2.2,66.0
2012-08-19 15:00,30.0,3.2,69.0
2012-08-19 16:00,29.8,2.1,73.0
2012-08-19 17:00,29.5,1.6,76.0
2012-08-19 18:00,29.0,1.6,77.0
2012-08-19 19:00,28.7,1.3,75.0
2012-08-19 20:00,28.4,1.3,78.0
2012-08-19 21:00,28.0,1.2,80.0
2012-08-19 22:00,26.9,0.4,93.0
2012-08-19 23:00,26.5,0.3,96.0
2012-08-20 00:00,26.1,0.5,96.0
2012-08-20 01:00,26.0,0.1,96.0
2012-08-20 02:00,25.8,0.2,97.0
2012-08-20 03:00,25.5,0.3,97.0
2012-08-20 04:00,25.4,0.4,97.0
2012-08-20 05:00,25.4,1.9,97.0
2012-08-20 06:00,25.4,1.7,93.0
2012-08-20 07:00,25.2,1.0,89.0
2012-08-20 08:00,25.1,1.5,85.0
2012-08-20 09:00,25.2,1.4,93.0
2012-08-20 10:00,25.5,0.6,89.0
2012-08-20 11:00,25.9,1.8,89.0
2012-08-20 12:00,26.4,0.7,89.0
2012-08-20 13:00,25.8,0.5,96.0
2012-08-20 14:00,25.7,1.4,95.0
2012-08-20 15:00,25.9,0.7,95.0
2012-08-20 16:00,25.4,2.7,96.0
2012-08-20 17:00,25.7,2.1,89.0
2012-08-20 18:00,25.5,1.3,90.0
2012-08-20 19:00,25.1,1.2,94.0
2012-08-20 20:00,24.8,0.3,97.0
2012-08-20 21:00,24.5,1.3,98.0
2012-08-20 22:00,24.4,0.1,98.0
2012-08-20 23:00,24.2,1.3,97.0
2012-08-21 00:00,24.0,0.6,97.0
2012-08-21 01:00,23.8,1.3,97.0
2012-08-21 02:00,23.5,3.2,97.0
2012-08-21 03:00,23.5,0.7,98.0
2012-08-21 04:00,23.2,1.1,98.0
2012-08-21 05:00,23.1,0.0,98.0
2012-08-21 06:00,23.1,0.5,98.0
2012-08-21 07:00,23.0,2.1,98.0
2012-08-21 08:00,23.2,0.4,98.0
2012-08-21 09:00,23.8,0.6,97.0
2012-08-21 10:00,24.2,0.1,96.0
2012-08-21 11:00,25.5,0.6,91.0
2012-08-21 12:00,26.8,1.1,79.0
2012-08-21 13:00,27.7,1.9,76.0
2012-08-21 14:00,27.8,1.6,75.0
2012-08-21 15:00,28.0,0.6,76.0
2012-08-21 16:00,28.4,1.2,75.0
2012-08-21 17:00,29.2,1.5,71.0
2012-08-21 18:00,27.6,2.0,78.0
2012-08-21 19:00,26.6,1.8,78.0
2012-08-21 20:00,26.3,1.3,79.0
2012-08-21 21:00,25.8,1.1,83.0
2012-08-21 22:00,25.5,1.3,85.0
2012-08-21 23:00,25.3,1.3,86.0
2012-08-22 00:00,24.9,0.1,95.0
2012-08-22 01:00,24.8,0.8,89.0
2012-08-22 02:00,24.7,0.4,90.0
2012-08-22 03:00,24.7,1.4,87.0
2012-08-22 04:00,24.8,1.8,84.0
2012-08-22 05:00,24.3,1.9,93.0
2012-08-22 06:00,24.1,1.6,92.0
2012-08-22 07:00,24.1,1.4,92.0
2012-08-22 08:00,23.4,1.9,93.0
2012-08-22 09:00,22.6,0.4,93.0
2012-08-22 10:00,22.5,0.1,91.0
2012-08-22 11:00,22.4,0.7,93.0
2012-08-22 12:00,22.3,0.7,85.0
2012-08-22 13:00,22.7,0.6,84.0
2012-08-22 14:00,23.4,0.9,77.0
2012-08-22 15:00,24.2,1.0,74.0
2012-08-22 16:00,25.0,1.8,76.0
2012-08-22 17:00,24.5,1.6,77.0
2012-08-22 18:00,23.9,1.6,81.0
2012-08-22 19:00,23.5,1.0,82.0
2012-08-22 20:00,22.8,0.2,92.0
2012-08-22 21:00,22.2,0.4,95.0
2012-08-22 22:00,21.6,1.5,95.0
2012-08-22 23:00,21.3,0.4,94.0
2012-08-23 00:00,20.9,1.1,95.0
2012-08-23 01:00,20.9,0.2,94.0
2012-08-23 02:00,21.0,1.1,93.0
2012-08-23 03:00,21.1,1.1,92.0
2012-08-23 04:00,21.8,2.7,78.0
2012-08-23 05:00,21.7,3.2,73.0
2012-08-23 06:00,21.1,1.2,82.0
2012-08-23 07:00,20.9,2.1,75.0
2012-08-23 08:00,20.8,1.5,77.0
2012-08-23 09:00,21.0,1.9,71.0
2012-08-23 10:00,21.0,1.5,79.0
2012-08-23 11:00,21.5,1.2,71.0
2012-08-23 12:00,22.0,1.7,68.0
2012-08-23 13:00,22.4,2.0,69.0
2012-08-23 14:00,22.8,1.4,71.0
2012-08-23 15:00,23.9,2.3,68.0
2012-08-23 16:00,24.7,2.2,62.0
2012-08-23 17:00,24.3,1.5,68.0
2012-08-23 18:00,23.6,1.5,70.0
2012-08-23 19:00,22.9,1.1,75.0
2012-08-23 20:00,21.7,0.6,83.0
2012-08-23 21:00,20.8,0.7,90.0
2012-08-23 22:00,20.1,1.0,91.0
2012-08-23 23:00,19.5,0.5,92.0
2012-08-24 00:00,18.9,1.0,95.0
2012-08-24 01:00,18.8,1.4,95.0
2012-08-24 02:00,18.5,1.5,95.0
2012-08-24 03:00,18.4,1.3,95.0
2012-08-24 04:00,18.5,1.6,95.0
2012-08-24 05:00,18.6,1.3,94.0
2012-08-24 06:00,18.7,1.1,93.0
2012-08-24 07:00,18.9,1.7,89.0
2012-08-24 08:00,19.8,2.1,84.0
2012-08-24 09:00,21.3,1.9,76.0
2012-08-24 10:00,21.7,2.2,74.0
2012-08-24 11:00,21.8,1.3,76.0
2012-08-24 12:00,22.7,1.7,67.0
2012-08-24 13:00,23.5,1.4,70.0
2012-08-24 14:00,24.2,1.6,71.0
2012-08-24 15:00,24.2,1.1,75.0
2012-08-24 16:00,23.9,1.4,78.0
2012-08-24 17:00,24.3,1.0,74.0
2012-08-24 18:00,23.9,1.0,76.0
2012-08-24 19:00,23.5,1.0,77.0
2012-08-24 20:00,22.9,0.7,80.0
2012-08-24 21:00,22.6,1.2,80.0
2012-08-24 22:00,22.3,1.8,83.0
2012-08-24 23:00,22.0,0.8,88.0
2012-08-25 00:00,21.6,1.5,88.0
2012-08-25 01:00,21.4,0.1,92.0
2012-08-25 02:00,21.2,1.0,93.0
2012-08-25 03:00,21.0,1.7,96.0
2012-08-25 04:00,20.9,2.5,94.0
2012-08-25 05:00,20.7,0.5,95.0
2012-08-25 06:00,20.5,0.7,98.0
2012-08-25 07:00,20.4,1.0,98.0
2012-08-25 08:00,20.7,1.9,96.0
2012-08-25 09:00,21.3,0.5,95.0
2012-08-25 10:00,21.8,0.3,93.0
2012-08-25 11:00,22.2,1.1,93.0
2012-08-25 12:00,22.7,1.1,92.0
2012-08-25 13:00,23.8,0.8,88.0
2012-08-25 14:00,25.1,1.2,83.0
2012-08-25 15:00,26.3,0.7,75.0
2012-08-25 16:00,26.9,1.0,81.0
2012-08-25 17:00,27.5,1.2,76.0
2012-08-25 18:00,26.7,0.7,86.0
2012-08-25 19:00,26.2,0.4,90.0
2012-08-25 20:00,25.1,0.9,94.0
2012-08-25 21:00,24.6,0.2,95.0
2012-08-30 01:00,23.1,0.3,95.0
2012-08-30 02:00,22.8,0.2,95.0
2012-08-30 03:00,22.4,0.0,97.0
2012-08-30 04:00,22.3,0.8,97.0
2012-08-30 05:00,22.1,0.3,98.0
2012-08-30 06:00,21.9,0.0,98.0
2012-08-30 07:00,22.0,0.1,98.0
2012-08-30 08:00,22.0,0.1,98.0
2012-08-30 09:00,22.1,0.3,98.0
2012-08-30 10:00,22.4,1.4,98.0
2012-08-30 11:00,22.7,1.3,97.0
2012-08-30 12:00,22.7,0.3,96.0
2012-08-30 13:00,22.4,2.2,97.0
2012-08-30 14:00,22.3,1.9,95.0
2012-08-30 15:00,21.8,4.0,92.0
2012-08-30 16:00,20.0,5.0,89.0
2012-08-30 17:00,19.6,3.2,93.0
2012-08-30 18:00,19.4,2.4,97.0
2012-08-30 19:00,18.8,3.3,94.0
2012-08-30 20:00,18.5,0.8,98.0
2012-08-30 21:00,18.5,0.5,96.0
2012-08-30 22:00,18.5,0.2,97.0
2012-08-30 23:00,18.3,1.1,95.0
2012-08-31 00:00,18.4,2.4,89.0
2012-08-31 01:00,18.3,0.4,96.0
2012-08-31 02:00,18.1,0.1,96.0
2012-08-31 03:00,18.0,0.4,97.0
2012-08-31 04:00,17.9,0.1,97.0
2012-08-31 05:00,17.8,0.5,97.0
2012-08-31 06:00,17.6,0.7,98.0
2012-08-31 07:00,17.5,0.5,98.0
2012-08-31 08:00,18.0,0.3,95.0
2012-08-31 09:00,18.9,0.2,90.0
2012-08-31 10:00,21.7,1.0,70.0
2012-08-31 11:00,23.6,1.4,57.0
2012-08-31 12:00,25.5,1.4,52.0
2012-08-31 13:00,26.7,2.0,52.0
2012-08-31 14:00,27.6,1.9,50.0
2012-08-31 15:00,28.0,2.2,52.0
2012-08-31 16:00,26.0,1.9,69.0
2012-08-31 17:00,25.6,0.3,68.0
2012-08-31 18:00,25.2,1.5,77.0
2012-08-31 19:00,22.9,1.9,87.0
2012-08-31 20:00,21.8,0.7,94.0
2012-08-31 21:00,21.5,0.4,96.0
2012-08-31 22:00,21.2,0.6,97.0
2012-08-31 23:00,20.7,0.5,98.0
2012-09-01 00:00,20.0,0.8,98.0
2012-09-01 01:00,19.4,0.8,99.0
2012-09-01 02:00,19.6,0.8,98.0
2012-09-01 03:00,19.4,0.5,98.0
2012-09-01 04:00,19.0,0.2,97.0
2012-09-01 05:00,18.8,0.1,98.0
2012-09-01 06:00,18.7,0.5,99.0
2012-09-01 07:00,18.6,0.1,99.0
2012-09-01 08:00,19.4,0.9,95.0
2012-09-01 09:00,20.6,0.2,85.0
2012-09-01 10:00,21.6,0.5,79.0
2012-09-01 11:00,23.5,1.1,69.0
2012-09-01 12:00,25.5,1.1,57.0
2012-09-01 13:00,26.7,1.7,60.0
2012-09-01 14:00,27.7,1.5,58.0
2012-09-01 15:00,27.4,1.7,59.0
2012-09-01 16:00,26.0,1.9,67.0
2012-09-01 17:00,23.9,1.5,85.0
2012-09-01 18:00,23.4,1.0,86.0
2012-09-01 19:00,22.9,0.9,92.0
2012-09-01 20:00,21.8,1.3,96.0
2012-09-01 21:00,21.0,0.8,97.0
2012-09-01 22:00,21.0,0.3,96.0
2012-09-01 23:00,20.8,0.8,96.0
2012-09-02 00:00,20.4,1.5,96.0
2012-09-02 01:00,19.6,0.2,98.0
2012-09-02 02:00,19.2,1.0,97.0
2012-09-02 03:00,19.1,0.5,97.0
2012-09-02 04:00,18.7,0.5,98.0
2012-09-02 05:00,19.0,0.9,98.0
2012-09-02 06:00,18.9,1.2,98.0
2012-09-02 07:00,19.6,0.6,93.0
2012-09-02 08:00,20.6,1.2,90.0
2012-09-02 09:00,22.2,1.1,82.0
2012-09-02 10:00,24.0,1.8,77.0
2012-09-02 11:00,25.8,1.4,68.0
2012-09-02 12:00,26.0,0.9,64.0
2013-07-07 14:00,29.0,1.5,63.0
2013-07-07 15:00,27.1,1.8,76.0
2013-07-07 16:00,26.3,2.8,77.0
2013-07-07 17:00,25.8,1.7,83.0
2013-07-07 18:00,25.3,0.9,92.0
2013-07-07 19:00,25.0,0.6,94.0
2013-07-07 20:00,25.0,1.0,89.0
2013-07-07 21:00,25.0,1.1,85.0
2013-07-07 22:00,24.9,1.0,87.0
2013-07-07 23:00,24.7,1.0,88.0
2013-07-08 0:00,24.4,0.1,95.0
2013-07-08 1:00,24.3,0.5,95.0
2013-07-08 2:00,24.3,0.6,96.0
2013-07-08 3:00,24.0,0.6,96.0
2013-07-08 4:00,23.8,0.4,96.0
2013-07-08 5:00,22.8,2.7,93.0
2013-07-08 6:00,22.4,1.1,95.0
2013-07-08 7:00,22.4,0.4,95.0
2013-07-08 8:00,22.8,0.1,93.0
2013-07-08 9:00,23.0,0.4,94.0
2013-07-08 10:00,23.4,0.1,93.0
2013-07-08 11:00,23.6,0.2,94.0
2013-07-08 12:00,24.1,3.5,94.0
2013-07-08 13:00,23.6,0.4,90.0
2013-07-08 14:00,23.7,0.6,94.0
2013-07-08 15:00,23.1,1.0,96.0
2013-07-08 16:00,23.2,0.8,94.0
2013-07-08 17:00,23.2,1.1,95.0
2013-07-08 18:00,23.0,0.7,96.0
2013-07-08 19:00,23.0,0.5,96.0
2013-07-08 20:00,23.0,0.0,96.0
2013-07-08 21:00,23.0,0.7,96.0
2013-07-08 22:00,23.2,0.2,96.0
2013-07-08 23:00,23.5,0.4,96.0
2013-07-09 0:00,24.0,1.0,96.0
2013-07-09 1:00,24.0,2.3,94.0
2013-07-09 2:00,24.0,1.0,94.0
2013-07-09 3:00,23.9,0.9,95.0
2013-07-09 4:00,23.9,0.4,95.0
2013-07-09 5:00,23.8,0.6,96.0
2013-07-09 6:00,23.8,1.5,95.0
2013-07-09 7:00,24.0,0.9,95.0
2013-07-09 8:00,24.2,0.8,93.0
2013-07-09 9:00,24.5,1.5,89.0
2013-07-09 10:00,25.1,1.5,82.0
2013-07-09 11:00,26.9,1.7,71.0
2013-07-09 12:00,28.3,2.2,63.0
2013-07-09 13:00,29.1,2.1,60.0
2013-07-09 14:00,29.7,3.4,57.0
2013-07-09 15:00,30.2,2.8,58.0
2013-07-09 16:00,29.7,3.0,64.0
2013-07-09 17:00,29.2,3.5,65.0
2013-07-09 18:00,28.4,3.2,68.0
2013-07-09 19:00,28.1,1.6,70.0
2013-07-09 20:00,26.8,1.9,73.0
2013-07-09 21:00,26.2,2.0,75.0
2013-07-09 22:00,25.8,2.1,77.0
2013-07-09 23:00,25.8,0.1,77.0
2013-07-10 0:00,25.4,0.2,88.0
2013-07-10 1:00,25.1,0.0,87.0
2013-07-10 2:00,24.7,0.1,91.0
2013-07-10 3:00,24.7,0.4,91.0
2013-07-10 4:00,24.0,0.2,96.0
2013-07-10 5:00,23.9,0.7,96.0
2013-07-10 6:00,24.0,0.7,96.0
2013-07-10 7:00,24.3,0.5,96.0
2013-07-10 8:00,24.5,0.7,96.0
2013-07-10 9:00,24.8,0.2,94.0
2013-07-10 10:00,25.5,1.3,88.0
2013-07-10 11:00,25.4,0.7,87.0
2013-07-10 12:00,25.5,1.6,85.0
2013-07-10 13:00,26.2,2.6,81.0
2013-07-10 14:00,26.3,1.4,81.0
2013-07-10 15:00,25.6,1.3,86.0
2013-07-10 16:00,25.7,0.7,86.0
2013-07-10 17:00,25.7,0.8,87.0
2013-07-10 18:00,25.6,0.3,88.0
2013-07-10 19:00,25.5,0.7,90.0
2013-07-10 20:00,25.3,0.7,92.0
2013-07-10 21:00,25.2,0.3,92.0
2013-07-10 22:00,25.2,0.7,93.0
2013-07-10 23:00,25.1,0.7,94.0
2013-07-11 0:00,25.0,0.3,94.0
2013-07-11 1:00,24.9,0.5,94.0
2013-07-11 2:00,25.0,0.1,93.0
2013-07-11 3:00,25.2,0.4,83.0
2013-07-11 4:00,25.1,0.6,84.0
2013-07-11 5:00,25.0,0.1,89.0
2013-07-11 6:00,25.2,1.1,84.0
2013-07-11 7:00,25.2,1.1,85.0
2013-07-11 8:00,25.2,0.0,88.0
2013-07-11 9:00,25.3,2.4,87.0
2013-07-11 10:00,25.0,1.9,89.0
2013-07-11 11:00,24.5,1.5,94.0
2013-07-11 12:00,24.6,2.2,93.0
2013-07-11 13:00,24.8,1.9,89.0
2013-07-11 14:00,24.7,0.9,94.0
2013-07-11 15:00,24.7,2.2,92.0
2013-07-11 16:00,25.0,0.9,88.0
2013-07-11 17:00,24.9,0.8,92.0
2013-07-11 18:00,24.2,3.7,95.0
2013-07-11 19:00,24.1,0.5,96.0
2013-07-11 20:00,24.3,1.0,96.0
2013-07-11 21:00,24.6,1.4,92.0
2013-07-11 22:00,24.5,1.0,94.0
2013-07-11 23:00,24.8,2.3,87.0
2013-07-12 0:00,24.9,2.2,85.0
2013-07-12 1:00,24.9,1.9,85.0
2013-07-12 2:00,24.8,2.3,84.0
2013-07-12 3:00,24.7,3.0,83.0
2013-07-12 4:00,24.7,3.8,81.0
2013-07-12 5:00,24.4,2.4,82.0
2013-07-12 6:00,23.3,1.0,92.0
2013-07-12 7:00,23.1,2.1,88.0
2013-07-12 8:00,23.4,3.7,84.0
2013-07-12 9:00,23.4,3.0,87.0
2013-07-12 10:00,23.7,2.8,84.0
2013-07-12 11:00,23.8,3.3,86.0
2013-07-12 12:00,23.7,1.7,88.0
2013-07-12 13:00,23.7,1.8,87.0
2013-07-12 14:00,23.5,2.2,91.0
2013-07-12 15:00,23.5,1.9,92.0
2013-07-12 16:00,23.7,3.4,90.0
2013-07-12 17:00,23.7,2.4,91.0
2013-07-12 18:00,23.6,2.8,92.0
2013-07-12 19:00,23.6,3.4,92.0
2013-07-12 20:00,23.6,2.3,92.0
2013-07-12 21:00,23.5,1.6,93.0
2013-07-12 22:00,23.4,1.7,94.0
2013-07-12 23:00,23.4,2.2,93.0
2013-07-13 0:00,23.2,0.8,95.0
2013-07-13 1:00,23.2,0.1,96.0
2013-07-13 2:00,23.1,0.6,96.0
2013-07-13 3:00,23.2,2.1,92.0
2013-07-13 4:00,22.9,2.2,93.0
2013-07-13 5:00,22.6,1.2,93.0
2013-07-13 6:00,22.4,1.1,94.0
2013-07-13 7:00,22.4,0.9,94.0
2013-07-13 8:00,22.6,0.3,95.0
2013-07-13 9:00,22.7,0.9,94.0
2013-07-13 10:00,22.7,0.5,96.0
2013-07-13 11:00,22.4,0.8,95.0
2013-07-13 12:00,21.5,0.6,95.0
2013-07-13 13:00,21.6,1.1,93.0
2013-07-13 14:00,22.0,0.6,92.0
2013-07-13 15:00,22.5,0.2,87.0
2013-07-13 16:00,22.8,0.6,87.0
2013-07-13 17:00,23.2,0.7,87.0
2013-07-13 18:00,23.2,0.0,89.0
2013-07-13 19:00,23.1,0.5,94.0
2013-07-13 20:00,23.0,0.3,95.0
2013-07-13 21:00,22.7,0.8,96.0
2013-07-13 22:00,22.7,0.1,96.0
2013-07-13 23:00,22.4,0.4,96.0
2013-07-14 0:00,22.3,0.2,96.0
2013-07-14 1:00,22.3,0.4,96.0
2013-07-14 2:00,22.2,0.7,96.0
2013-07-14 3:00,22.3,0.4,96.0
2013-07-14 4:00,22.3,0.4,97.0
2013-07-14 5:00,22.4,0.5,97.0
2013-07-14 6:00,22.8,0.5,97.0
2013-07-14 7:00,24.1,2.3,90.0
2013-07-14 8:00,23.5,1.1,96.0
2013-07-14 9:00,22.8,1.1,96.0
2013-07-14 10:00,22.5,1.5,96.0
2013-07-14 11:00,22.4,0.5,96.0
2013-07-14 12:00,22.9,1.1,88.0
2013-07-14 13:00,23.2,0.2,83.0
2013-07-14 14:00,24.3,0.6,83.0
2013-07-14 15:00,24.7,0.8,84.0
2013-07-14 16:00,25.5,1.0,78.0
2013-07-14 17:00,25.5,1.2,81.0
2013-07-14 18:00,25.0,1.7,87.0
2013-07-14 19:00,24.7,1.0,89.0
2013-07-14 20:00,24.5,0.6,91.0
2013-07-14 21:00,24.0,0.2,94.0
2013-07-14 22:00,23.9,0.0,95.0
2013-07-14 23:00,23.7,0.2,94.0
2013-07-15 0:00,23.7,0.0,95.0
2013-07-15 1:00,23.6,1.3,96.0
2013-07-15 2:00,22.8,3.9,95.0
2013-07-15 3:00,22.0,0.1,96.0
2013-07-15 4:00,21.9,0.3,96.0
2013-07-15 5:00,21.6,0.8,96.0
2013-07-15 6:00,21.6,1.3,96.0
2013-07-15 7:00,21.6,0.6,96.0
2013-07-15 8:00,21.6,1.6,97.0
2013-07-15 9:00,21.8,0.2,96.0
2013-07-15 10:00,21.9,1.4,96.0
2013-07-15 11:00,21.9,2.5,96.0
2013-07-15 12:00,21.6,2.2,96.0
2013-07-15 13:00,21.5,1.4,96.0
2013-07-15 14:00,22.0,1.1,95.0
2013-07-15 15:00,22.8,0.8,86.0
2013-07-15 16:00,23.1,0.8,91.0
2013-07-15 17:00,23.2,1.0,89.0
2013-07-15 18:00,23.7,0.9,87.0
2013-07-15 19:00,23.5,0.4,91.0
2013-07-15 20:00,23.0,1.3,93.0
2013-07-15 21:00,22.7,0.5,95.0
2013-07-15 22:00,22.4,0.2,96.0
2013-07-15 23:00,22.3,0.1,96.0
2013-07-16 0:00,22.1,0.3,96.0
2013-07-16 1:00,22.1,0.0,96.0
2013-07-16 2:00,22.0,0.1,96.0
2013-07-16 3:00,22.0,0.8,96.0
2013-07-16 4:00,22.0,0.0,97.0
2013-07-16 5:00,22.0,0.0,97.0
2013-07-16 6:00,21.8,0.5,97.0
2013-07-16 7:00,22.0,0.0,97.0
2013-07-16 8:00,22.3,0.4,97.0
2013-07-16 9:00,23.3,0.7,94.0
2013-07-16 10:00,25.0,2.3,74.0
2013-07-16 11:00,26.3,2.6,69.0
2013-07-16 12:00,27.1,2.5,67.0
2013-07-16 13:00,27.7,2.1,62.0
2013-07-16 14:00,28.2,3.1,61.0
2013-07-16 15:00,28.6,2.7,59.0
2013-07-16 16:00,28.5,2.0,62.0
2013-07-16 17:00,27.7,1.0,67.0
2013-07-16 18:00,26.9,0.1,75.0
2013-07-16 19:00,26.3,0.0,89.0
2013-07-16 20:00,26.4,0.8,70.0
2013-07-16 21:00,26.8,2.3,63.0
2013-07-16 22:00,26.7,1.5,63.0
2013-07-16 23:00,26.0,1.8,68.0
2013-07-17 0:00,25.9,3.4,69.0
2013-07-17 1:00,25.8,4.0,68.0
2013-07-17 2:00,24.1,1.0,90.0
2013-07-17 3:00,23.0,3.1,92.0
2013-07-17 4:00,23.0,2.2,92.0
2013-07-17 5:00,23.0,0.5,94.0
2013-07-17 6:00,23.0,0.3,96.0
2013-07-17 7:00,23.6,1.4,89.0
2013-07-17 8:00,24.4,1.1,84.0
2013-07-17 9:00,25.3,1.7,79.0
2013-07-17 10:00,25.6,1.9,81.0
2013-07-17 11:00,26.1,2.0,77.0
2013-07-17 12:00,27.1,2.2,73.0
2013-07-17 13:00,27.7,2.6,69.0
2013-07-17 14:00,28.4,3.1,66.0
2013-07-17 15:00,28.5,3.2,65.0
2013-07-17 16:00,28.7,2.6,65.0
2013-07-17 17:00,28.8,3.2,65.0
2013-07-17 18:00,28.5,2.8,67.0
2013-07-17 19:00,27.5,3.1,73.0
2013-07-17 20:00,26.6,1.5,80.0
2013-07-17 21:00,25.9,1.3,82.0
2013-07-17 22:00,25.5,0.5,86.0
2013-07-17 23:00,24.8,0.0,91.0
2013-07-18 0:00,24.3,0.8,93.0
2013-07-18 1:00,23.7,0.9,95.0
2013-07-18 2:00,23.8,0.0,95.0
2013-07-18 3:00,23.5,0.2,94.0
2013-07-18 4:00,23.4,0.0,94.0
2013-07-18 5:00,23.3,0.3,95.0
2013-07-18 6:00,23.2,0.1,94.0
2013-07-18 7:00,23.4,0.1,93.0
2013-07-18 8:00,23.5,0.1,95.0
2013-07-18 9:00,23.7,0.0,95.0
2013-07-18 10:00,24.1,0.0,93.0
2013-07-18 11:00,23.7,0.3,96.0
2013-07-18 12:00,24.3,0.4,96.0
2013-07-18 13:00,24.6,0.6,94.0
2013-07-18 14:00,25.0,0.9,89.0
2013-07-18 15:00,24.8,1.0,91.0
2013-07-18 16:00,24.8,0.6,94.0
2013-07-18 17:00,24.9,0.0,94.0
2013-07-18 18:00,24.4,0.3,95.0
2013-07-18 19:00,24.8,0.3,91.0
2013-07-18 20:00,24.4,0.0,94.0
2013-07-18 21:00,24.0,0.0,96.0
2013-07-18 22:00,23.2,0.9,96.0
2013-07-18 23:00,23.0,0.0,97.0
2013-07-19 0:00,23.0,0.0,97.0
2013-07-19 1:00,23.0,0.0,97.0
2013-07-19 2:00,23.0,0.0,97.0
2013-07-19 3:00,22.9,0.4,97.0
2013-07-19 4:00,22.9,0.1,97.0
2013-07-19 5:00,22.9,0.0,97.0
2013-07-19 6:00,22.8,0.0,97.0
2013-07-19 7:00,23.0,0.3,97.0
2013-07-19 8:00,23.7,0.1,95.0
2013-07-19 9:00,25.1,0.9,79.0
2013-07-19 10:00,26.7,0.9,71.0
2013-07-19 19:00,28.1,0.2,81.0
2013-07-19 20:00,27.1,1.0,88.0
2013-07-19 21:00,26.0,0.8,93.0
2013-07-19 22:00,25.2,0.0,95.0
2013-07-19 23:00,24.4,0.0,95.0
2013-07-20 0:00,24.3,0.1,95.0
2013-07-20 1:00,23.6,0.0,96.0
2013-07-20 2:00,23.3,0.3,96.0
2013-07-20 3:00,22.8,0.3,97.0
2013-07-20 4:00,22.4,0.1,97.0
2013-07-20 5:00,22.3,0.1,97.0
2013-07-20 6:00,21.9,1.5,97.0
2013-07-20 7:00,22.3,0.0,97.0
2013-07-20 8:00,24.0,0.7,92.0
2013-07-20 9:00,26.1,1.9,70.0
2013-07-20 10:00,27.4,2.2,63.0
2013-07-20 11:00,27.7,1.9,62.0
2013-07-20 12:00,27.9,1.4,61.0
2013-07-20 13:00,28.9,1.8,61.0
2013-07-20 14:00,28.8,1.6,63.0
2013-07-20 15:00,29.6,1.7,59.0
2013-07-20 16:00,30.4,1.8,57.0
2013-07-20 17:00,30.0,2.1,56.0
2013-07-20 18:00,29.4,1.7,57.0
2013-07-20 19:00,28.6,0.8,62.0
2013-07-20 20:00,28.0,0.9,66.0
2013-07-20 21:00,27.4,0.9,68.0
2013-07-20 22:00,26.7,0.9,73.0
2013-07-20 23:00,26.9,1.5,71.0
2013-07-21 0:00,26.9,2.3,70.0
2013-07-21 1:00,26.6,2.6,74.0
2013-07-21 2:00,26.3,2.6,73.0
2013-07-21 3:00,26.0,3.0,76.0
2013-07-21 4:00,25.9,3.1,75.0
2013-07-21 5:00,25.0,2.5,88.0
